object_id,measured_at,temperature_c,irradiation_w_m2
1,2025-10-31 09:00:00,5.61,147.64
1,2025-10-31 10:00:00,6.12,212.79
1,2025-10-31 11:00:00,8.16,214.2
1,2025-10-31 12:00:00,6.6,200.18
1,2025-10-31 13:00:00,9.53,216.76
1,2025-10-31 14:00:00,8.89,176.5
1,2025-10-31 15:00:00,7.03,147.46
1,2025-10-31 16:00:00,6.17,119.26
1,2025-10-31 17:00:00,7.64,56.52
1,2025-10-31 18:00:00,7.29,12.22
1,2025-10-31 19:00:00,5.07,17.9
1,2025-10-31 20:00:00,2.07,5.98
1,2025-10-31 21:00:00,2.22,27.99
1,2025-10-31 22:00:00,3.25,0.0
1,2025-10-31 23:00:00,1.41,19.95
1,2025-11-01 00:00:00,-0.69,0.0
1,2025-11-01 01:00:00,-0.99,10.54
1,2025-11-01 02:00:00,-0.1,0.0
1,2025-11-01 03:00:00,2.27,0.0
1,2025-11-01 04:00:00,2.16,11.06
1,2025-11-01 05:00:00,3.93,7.94
1,2025-11-01 06:00:00,3.69,0.0
1,2025-11-01 07:00:00,2.38,65.68
1,2025-11-01 08:00:00,4.5,111.62
1,2025-11-01 09:00:00,4.51,149.93
1,2025-11-01 10:00:00,8.05,168.72
1,2025-11-01 11:00:00,7.63,205.42
1,2025-11-01 12:00:00,7.08,204.16
1,2025-11-01 13:00:00,8.54,227.96
1,2025-11-01 14:00:00,7.62,198.48
1,2025-11-01 15:00:00,9.43,135.82
1,2025-11-01 16:00:00,8.7,95.8
1,2025-11-01 17:00:00,7.51,28.02
1,2025-11-01 18:00:00,5.57,8.91
1,2025-11-01 19:00:00,3.92,0.0
1,2025-11-01 20:00:00,4.21,0.0
1,2025-11-01 21:00:00,1.46,2.45
1,2025-11-01 22:00:00,-0.3,4.31
1,2025-11-01 23:00:00,2.7,0.0
1,2025-11-02 00:00:00,0.75,10.64
1,2025-11-02 01:00:00,-1.84,0.0
1,2025-11-02 02:00:00,1.8,6.28
1,2025-11-02 03:00:00,1.75,0.0
1,2025-11-02 04:00:00,1.9,21.14
1,2025-11-02 05:00:00,3.95,3.32
1,2025-11-02 06:00:00,1.15,0.0
1,2025-11-02 07:00:00,2.29,25.82
1,2025-11-02 08:00:00,4.02,74.67
1,2025-11-02 09:00:00,7.7,171.08
1,2025-11-02 10:00:00,6.37,158.75
1,2025-11-02 11:00:00,8.09,177.43
1,2025-11-02 12:00:00,7.39,179.43
1,2025-11-02 13:00:00,9.62,179.1
1,2025-11-02 14:00:00,7.99,201.04
1,2025-11-02 15:00:00,9.2,141.75
1,2025-11-02 16:00:00,6.6,114.14
1,2025-11-02 17:00:00,5.7,53.17
1,2025-11-02 18:00:00,5.86,0.0
1,2025-11-02 19:00:00,4.03,0.0
1,2025-11-02 20:00:00,3.48,0.0
1,2025-11-02 21:00:00,1.55,0.0
1,2025-11-02 22:00:00,0.56,0.0
1,2025-11-02 23:00:00,-0.98,0.0
1,2025-11-03 00:00:00,-0.81,0.0
1,2025-11-03 01:00:00,-0.76,0.0
1,2025-11-03 02:00:00,0.45,20.38
1,2025-11-03 03:00:00,0.29,0.0
1,2025-11-03 04:00:00,-0.63,0.0
1,2025-11-03 05:00:00,2.98,4.85
1,2025-11-03 06:00:00,4.32,0.0
1,2025-11-03 07:00:00,2.9,80.6
1,2025-11-03 08:00:00,6.37,87.57
1,2025-11-03 09:00:00,4.14,114.88
1,2025-11-03 10:00:00,7.5,149.93
1,2025-11-03 11:00:00,6.11,224.36
1,2025-11-03 12:00:00,7.44,212.08
1,2025-11-03 13:00:00,7.68,172.01
1,2025-11-03 14:00:00,5.8,192.15
1,2025-11-03 15:00:00,5.97,118.54
1,2025-11-03 16:00:00,5.43,118.28
1,2025-11-03 17:00:00,7.85,56.85
1,2025-11-03 18:00:00,5.12,0.0
1,2025-11-03 19:00:00,2.12,0.0
1,2025-11-03 20:00:00,1.69,0.0
1,2025-11-03 21:00:00,0.0,0.0
1,2025-11-03 22:00:00,1.2,16.92
1,2025-11-03 23:00:00,-1.09,0.0
1,2025-11-04 00:00:00,-0.29,14.86
1,2025-11-04 01:00:00,1.45,13.85
1,2025-11-04 02:00:00,0.75,19.6
1,2025-11-04 03:00:00,0.04,23.43
1,2025-11-04 04:00:00,0.92,0.0
1,2025-11-04 05:00:00,3.16,0.0
1,2025-11-04 06:00:00,1.32,0.0
1,2025-11-04 07:00:00,1.78,64.54
1,2025-11-04 08:00:00,6.07,76.31
1,2025-11-04 09:00:00,7.43,143.41
1,2025-11-04 10:00:00,5.77,144.4
1,2025-11-04 11:00:00,6.62,220.78
1,2025-11-04 12:00:00,8.61,212.02
1,2025-11-04 13:00:00,8.89,220.01
1,2025-11-04 14:00:00,6.8,185.36
1,2025-11-04 15:00:00,5.49,146.72
1,2025-11-04 16:00:00,4.73,128.12
1,2025-11-04 17:00:00,4.47,78.48
1,2025-11-04 18:00:00,6.45,6.69
1,2025-11-04 19:00:00,3.06,0.0
1,2025-11-04 20:00:00,2.5,0.0
1,2025-11-04 21:00:00,3.2,0.0
1,2025-11-04 22:00:00,2.69,26.44
1,2025-11-04 23:00:00,0.7,0.0
1,2025-11-05 00:00:00,-0.27,0.0
1,2025-11-05 01:00:00,-1.03,0.0
1,2025-11-05 02:00:00,0.82,0.0
1,2025-11-05 03:00:00,1.69,2.7
1,2025-11-05 04:00:00,0.36,9.77
1,2025-11-05 05:00:00,0.23,21.09
1,2025-11-05 06:00:00,1.31,0.0
1,2025-11-05 07:00:00,4.97,40.15
1,2025-11-05 08:00:00,3.73,84.59
1,2025-11-05 09:00:00,6.86,126.97
1,2025-11-05 10:00:00,7.26,144.68
1,2025-11-05 11:00:00,8.76,164.51
1,2025-11-05 12:00:00,9.05,179.41
1,2025-11-05 13:00:00,7.0,183.38
1,2025-11-05 14:00:00,7.15,161.85
1,2025-11-05 15:00:00,8.34,106.82
1,2025-11-05 16:00:00,6.69,108.33
1,2025-11-05 17:00:00,3.64,26.78
1,2025-11-05 18:00:00,2.93,6.39
1,2025-11-05 19:00:00,4.5,0.0
1,2025-11-05 20:00:00,0.4,0.0
1,2025-11-05 21:00:00,2.37,0.0
1,2025-11-05 22:00:00,-0.57,0.0
1,2025-11-05 23:00:00,0.76,24.86
1,2025-11-06 00:00:00,0.24,0.0
1,2025-11-06 01:00:00,-2.46,3.2
1,2025-11-06 02:00:00,0.53,0.0
1,2025-11-06 03:00:00,0.04,0.24
1,2025-11-06 04:00:00,0.41,1.29
1,2025-11-06 05:00:00,1.47,0.0
1,2025-11-06 06:00:00,2.05,29.45
1,2025-11-06 07:00:00,3.87,52.5
1,2025-11-06 08:00:00,4.55,84.24
1,2025-11-06 09:00:00,4.5,131.84
1,2025-11-06 10:00:00,4.86,182.49
1,2025-11-06 11:00:00,7.89,203.35
1,2025-11-06 12:00:00,8.03,166.49
1,2025-11-06 13:00:00,8.12,208.24
1,2025-11-06 14:00:00,5.19,147.88
1,2025-11-06 15:00:00,4.98,150.45
1,2025-11-06 16:00:00,6.21,98.75
1,2025-11-06 17:00:00,7.07,39.91
1,2025-11-06 18:00:00,5.5,0.0
1,2025-11-06 19:00:00,4.23,1.01
1,2025-11-06 20:00:00,2.93,0.0
1,2025-11-06 21:00:00,2.71,23.16
1,2025-11-06 22:00:00,0.06,0.0
1,2025-11-06 23:00:00,1.49,5.32
1,2025-11-07 00:00:00,-0.15,0.0
1,2025-11-07 01:00:00,0.05,15.27
1,2025-11-07 02:00:00,-1.56,0.0
1,2025-11-07 03:00:00,1.36,0.0
1,2025-11-07 04:00:00,-1.27,16.37
1,2025-11-07 05:00:00,-0.52,0.0
1,2025-11-07 06:00:00,1.71,0.0
1,2025-11-07 07:00:00,3.64,19.96
1,2025-11-07 08:00:00,5.54,113.13
1,2025-11-07 09:00:00,3.06,132.8
1,2025-11-07 10:00:00,4.74,170.65
1,2025-11-07 11:00:00,6.38,152.1
1,2025-11-07 12:00:00,6.01,208.69
1,2025-11-07 13:00:00,5.83,176.28
1,2025-11-07 14:00:00,5.82,167.48
1,2025-11-07 15:00:00,6.02,157.96
1,2025-11-07 16:00:00,7.35,101.75
1,2025-11-07 17:00:00,4.1,47.1
1,2025-11-07 18:00:00,4.61,0.0
1,2025-11-07 19:00:00,4.23,0.0
1,2025-11-07 20:00:00,2.99,13.97
1,2025-11-07 21:00:00,1.44,0.0
1,2025-11-07 22:00:00,-0.26,15.15
1,2025-11-07 23:00:00,0.73,0.0
1,2025-11-08 00:00:00,-2.74,25.27
1,2025-11-08 01:00:00,-1.06,0.0
1,2025-11-08 02:00:00,-2.08,21.85
1,2025-11-08 03:00:00,-0.83,0.0
1,2025-11-08 04:00:00,0.5,0.0
1,2025-11-08 05:00:00,1.13,0.0
1,2025-11-08 06:00:00,2.03,0.0
1,2025-11-08 07:00:00,1.8,63.31
1,2025-11-08 08:00:00,3.9,106.73
1,2025-11-08 09:00:00,5.65,147.6
1,2025-11-08 10:00:00,6.04,163.39
1,2025-11-08 11:00:00,4.8,182.33
1,2025-11-08 12:00:00,8.49,158.39
1,2025-11-08 13:00:00,6.83,189.83
1,2025-11-08 14:00:00,4.78,150.22
1,2025-11-08 15:00:00,6.41,99.59
1,2025-11-08 16:00:00,7.44,111.23
1,2025-11-08 17:00:00,3.11,73.18
1,2025-11-08 18:00:00,4.9,0.0
1,2025-11-08 19:00:00,1.73,0.0
1,2025-11-08 20:00:00,3.45,0.0
1,2025-11-08 21:00:00,0.33,2.11
1,2025-11-08 22:00:00,0.22,22.07
1,2025-11-08 23:00:00,-2.15,0.0
1,2025-11-09 00:00:00,-1.97,0.0
1,2025-11-09 01:00:00,-2.17,27.52
1,2025-11-09 02:00:00,-0.46,5.36
1,2025-11-09 03:00:00,-2.91,16.44
1,2025-11-09 04:00:00,-1.36,0.0
1,2025-11-09 05:00:00,1.08,0.0
1,2025-11-09 06:00:00,1.24,0.0
1,2025-11-09 07:00:00,1.55,49.78
1,2025-11-09 08:00:00,1.75,91.18
1,2025-11-09 09:00:00,3.05,102.44
1,2025-11-09 10:00:00,5.21,141.45
1,2025-11-09 11:00:00,5.17,186.83
1,2025-11-09 12:00:00,7.11,183.74
1,2025-11-09 13:00:00,7.87,162.33
1,2025-11-09 14:00:00,7.3,144.17
1,2025-11-09 15:00:00,7.15,97.33
1,2025-11-09 16:00:00,3.69,112.14
1,2025-11-09 17:00:00,3.56,73.98
1,2025-11-09 18:00:00,4.07,12.63
1,2025-11-09 19:00:00,2.27,0.0
1,2025-11-09 20:00:00,3.04,4.56
1,2025-11-09 21:00:00,2.12,0.0
1,2025-11-09 22:00:00,-0.89,0.0
1,2025-11-09 23:00:00,0.38,0.0
1,2025-11-10 00:00:00,0.01,0.0
1,2025-11-10 01:00:00,-3.39,0.0
1,2025-11-10 02:00:00,-0.07,0.0
1,2025-11-10 03:00:00,0.19,0.0
1,2025-11-10 04:00:00,0.43,0.0
1,2025-11-10 05:00:00,-0.16,0.0
1,2025-11-10 06:00:00,2.71,8.15
1,2025-11-10 07:00:00,2.85,39.49
1,2025-11-10 08:00:00,2.5,68.41
1,2025-11-10 09:00:00,3.16,120.92
1,2025-11-10 10:00:00,5.31,174.85
1,2025-11-10 11:00:00,6.62,157.92
1,2025-11-10 12:00:00,4.83,142.65
1,2025-11-10 13:00:00,5.97,186.47
1,2025-11-10 14:00:00,4.65,166.79
1,2025-11-10 15:00:00,6.48,121.6
1,2025-11-10 16:00:00,3.43,115.04
1,2025-11-10 17:00:00,4.39,16.84
1,2025-11-10 18:00:00,1.34,14.1
1,2025-11-10 19:00:00,3.85,0.0
1,2025-11-10 20:00:00,1.01,0.96
1,2025-11-10 21:00:00,-1.24,15.56
1,2025-11-10 22:00:00,-1.98,0.0
1,2025-11-10 23:00:00,-2.5,2.76
1,2025-11-11 00:00:00,-2.88,0.0
1,2025-11-11 01:00:00,-3.4,17.67
1,2025-11-11 02:00:00,-0.69,0.0
1,2025-11-11 03:00:00,-3.42,0.0
1,2025-11-11 04:00:00,0.97,0.0
1,2025-11-11 05:00:00,-0.86,0.0
1,2025-11-11 06:00:00,-0.8,0.0
1,2025-11-11 07:00:00,1.61,21.39
1,2025-11-11 08:00:00,4.42,74.63
1,2025-11-11 09:00:00,2.91,109.26
1,2025-11-11 10:00:00,4.32,123.07
1,2025-11-11 11:00:00,6.68,145.76
1,2025-11-11 12:00:00,7.78,179.99
1,2025-11-11 13:00:00,5.14,144.37
1,2025-11-11 14:00:00,6.57,140.5
1,2025-11-11 15:00:00,6.91,135.48
1,2025-11-11 16:00:00,2.91,113.28
1,2025-11-11 17:00:00,4.87,33.23
1,2025-11-11 18:00:00,3.43,0.0
1,2025-11-11 19:00:00,3.02,1.19
1,2025-11-11 20:00:00,2.68,0.0
1,2025-11-11 21:00:00,-1.87,10.06
1,2025-11-11 22:00:00,-0.65,5.41
1,2025-11-11 23:00:00,0.41,0.0
1,2025-11-12 00:00:00,-0.29,8.91
1,2025-11-12 01:00:00,-1.83,0.0
1,2025-11-12 02:00:00,-3.2,0.0
1,2025-11-12 03:00:00,-1.61,0.0
1,2025-11-12 04:00:00,-0.15,23.14
1,2025-11-12 05:00:00,-1.51,20.89
1,2025-11-12 06:00:00,2.69,7.21
1,2025-11-12 07:00:00,1.3,36.23
1,2025-11-12 08:00:00,1.67,109.79
1,2025-11-12 09:00:00,2.1,103.84
1,2025-11-12 10:00:00,4.66,162.81
1,2025-11-12 11:00:00,6.11,150.88
1,2025-11-12 12:00:00,5.09,161.31
1,2025-11-12 13:00:00,4.26,151.13
1,2025-11-12 14:00:00,7.34,118.61
1,2025-11-12 15:00:00,4.21,143.61
1,2025-11-12 16:00:00,4.8,62.39
1,2025-11-12 17:00:00,5.43,67.52
1,2025-11-12 18:00:00,2.3,23.45
1,2025-11-12 19:00:00,3.64,0.0
1,2025-11-12 20:00:00,0.52,5.14
1,2025-11-12 21:00:00,-0.69,16.01
1,2025-11-12 22:00:00,0.9,0.0
1,2025-11-12 23:00:00,-2.14,0.0
1,2025-11-13 00:00:00,-4.12,0.0
1,2025-11-13 01:00:00,-2.28,0.0
1,2025-11-13 02:00:00,-2.51,0.0
1,2025-11-13 03:00:00,-0.11,0.0
1,2025-11-13 04:00:00,-2.53,0.0
1,2025-11-13 05:00:00,0.71,29.63
1,2025-11-13 06:00:00,0.53,0.0
1,2025-11-13 07:00:00,0.6,22.34
1,2025-11-13 08:00:00,2.06,68.67
1,2025-11-13 09:00:00,2.54,118.09
1,2025-11-13 10:00:00,4.78,153.62
1,2025-11-13 11:00:00,4.0,179.52
1,2025-11-13 12:00:00,6.17,178.3
1,2025-11-13 13:00:00,4.82,125.99
1,2025-11-13 14:00:00,3.59,115.89
1,2025-11-13 15:00:00,3.18,83.97
1,2025-11-13 16:00:00,4.8,72.97
1,2025-11-13 17:00:00,5.23,49.8
1,2025-11-13 18:00:00,1.17,9.06
1,2025-11-13 19:00:00,2.6,27.24
1,2025-11-13 20:00:00,1.28,20.28
1,2025-11-13 21:00:00,0.33,0.0
1,2025-11-13 22:00:00,-1.22,6.66
1,2025-11-13 23:00:00,-0.63,1.93
1,2025-11-14 00:00:00,-4.14,0.0
1,2025-11-14 01:00:00,-2.64,0.0
1,2025-11-14 02:00:00,-1.79,17.64
1,2025-11-14 03:00:00,-2.09,0.0
1,2025-11-14 04:00:00,-1.77,28.0
1,2025-11-14 05:00:00,-0.01,10.3
1,2025-11-14 06:00:00,0.13,29.09
1,2025-11-14 07:00:00,1.82,42.94
1,2025-11-14 08:00:00,3.22,107.34
1,2025-11-14 09:00:00,2.0,131.8
1,2025-11-14 10:00:00,4.85,113.53
1,2025-11-14 11:00:00,3.22,134.75
1,2025-11-14 12:00:00,6.75,129.11
1,2025-11-14 13:00:00,4.03,157.23
1,2025-11-14 14:00:00,4.79,115.41
1,2025-11-14 15:00:00,3.42,89.59
1,2025-11-14 16:00:00,5.47,72.66
1,2025-11-14 17:00:00,3.85,45.84
1,2025-11-14 18:00:00,3.81,18.37
1,2025-11-14 19:00:00,1.66,21.05
1,2025-11-14 20:00:00,-1.23,0.0
1,2025-11-14 21:00:00,0.36,2.38
1,2025-11-14 22:00:00,-2.73,10.28
1,2025-11-14 23:00:00,-0.77,4.65
1,2025-11-15 00:00:00,-2.95,0.0
1,2025-11-15 01:00:00,-1.58,22.32
1,2025-11-15 02:00:00,-3.82,4.3
1,2025-11-15 03:00:00,-1.16,0.0
1,2025-11-15 04:00:00,0.32,0.0
1,2025-11-15 05:00:00,-1.07,0.0
1,2025-11-15 06:00:00,1.89,0.0
1,2025-11-15 07:00:00,1.1,46.56
1,2025-11-15 08:00:00,3.41,69.76
1,2025-11-15 09:00:00,4.05,96.99
1,2025-11-15 10:00:00,5.47,146.59
1,2025-11-15 11:00:00,3.72,136.45
1,2025-11-15 12:00:00,3.06,170.62
1,2025-11-15 13:00:00,5.62,170.54
1,2025-11-15 14:00:00,3.97,137.52
1,2025-11-15 15:00:00,3.77,102.54
1,2025-11-15 16:00:00,4.0,69.47
1,2025-11-15 17:00:00,4.64,10.17
1,2025-11-15 18:00:00,0.48,0.0
1,2025-11-15 19:00:00,0.62,6.77
1,2025-11-15 20:00:00,1.03,0.0
1,2025-11-15 21:00:00,-0.24,10.05
1,2025-11-15 22:00:00,-2.09,18.34
1,2025-11-15 23:00:00,-0.75,0.0
1,2025-11-16 00:00:00,-1.45,8.33
1,2025-11-16 01:00:00,-3.24,0.0
1,2025-11-16 02:00:00,-3.11,0.0
1,2025-11-16 03:00:00,-2.25,28.25
1,2025-11-16 04:00:00,0.03,0.0
1,2025-11-16 05:00:00,0.17,0.0
1,2025-11-16 06:00:00,-1.05,22.1
1,2025-11-16 07:00:00,2.51,16.55
1,2025-11-16 08:00:00,3.86,77.6
1,2025-11-16 09:00:00,3.59,101.36
1,2025-11-16 10:00:00,5.53,106.7
1,2025-11-16 11:00:00,4.49,162.13
1,2025-11-16 12:00:00,5.91,171.44
1,2025-11-16 13:00:00,4.2,134.0
1,2025-11-16 14:00:00,3.18,129.89
1,2025-11-16 15:00:00,3.9,107.33
1,2025-11-16 16:00:00,3.98,59.08
1,2025-11-16 17:00:00,2.71,33.42
1,2025-11-16 18:00:00,3.78,0.0
1,2025-11-16 19:00:00,0.94,0.0
1,2025-11-16 20:00:00,-0.38,21.25
1,2025-11-16 21:00:00,0.04,0.0
1,2025-11-16 22:00:00,-0.93,0.0
1,2025-11-16 23:00:00,-1.47,0.0
1,2025-11-17 00:00:00,-3.58,0.0
1,2025-11-17 01:00:00,-3.05,9.75
1,2025-11-17 02:00:00,-3.5,0.32
1,2025-11-17 03:00:00,-2.62,1.19
1,2025-11-17 04:00:00,-2.55,0.0
1,2025-11-17 05:00:00,-0.51,0.0
1,2025-11-17 06:00:00,-1.84,3.75
1,2025-11-17 07:00:00,0.4,12.69
1,2025-11-17 08:00:00,1.41,90.05
1,2025-11-17 09:00:00,2.22,116.52
1,2025-11-17 10:00:00,4.59,117.65
1,2025-11-17 11:00:00,2.68,155.54
1,2025-11-17 12:00:00,6.34,131.98
1,2025-11-17 13:00:00,3.7,142.75
1,2025-11-17 14:00:00,3.91,119.42
1,2025-11-17 15:00:00,2.85,77.02
1,2025-11-17 16:00:00,1.64,100.83
1,2025-11-17 17:00:00,4.7,13.62
1,2025-11-17 18:00:00,1.54,0.0
1,2025-11-17 19:00:00,1.58,0.0
1,2025-11-17 20:00:00,-1.6,0.0
1,2025-11-17 21:00:00,0.76,0.0
1,2025-11-17 22:00:00,-1.54,0.0
1,2025-11-17 23:00:00,-3.23,0.0
1,2025-11-18 00:00:00,-4.07,19.84
1,2025-11-18 01:00:00,-2.27,28.09
1,2025-11-18 02:00:00,-4.51,0.0
1,2025-11-18 03:00:00,-3.9,0.0
1,2025-11-18 04:00:00,-3.62,0.0
1,2025-11-18 05:00:00,-0.47,10.9
1,2025-11-18 06:00:00,-1.63,0.0
1,2025-11-18 07:00:00,0.29,18.63
1,2025-11-18 08:00:00,1.2,59.56
1,2025-11-18 09:00:00,3.6,112.74
1,2025-11-18 10:00:00,2.75,118.33
1,2025-11-18 11:00:00,4.65,106.64
1,2025-11-18 12:00:00,2.88,153.38
1,2025-11-18 13:00:00,5.57,152.24
1,2025-11-18 14:00:00,2.48,92.0
1,2025-11-18 15:00:00,5.39,107.9
1,2025-11-18 16:00:00,2.35,66.43
1,2025-11-18 17:00:00,1.81,61.97
1,2025-11-18 18:00:00,0.58,0.0
1,2025-11-18 19:00:00,2.28,5.14
1,2025-11-18 20:00:00,-0.68,0.0
1,2025-11-18 21:00:00,-3.32,29.74
1,2025-11-18 22:00:00,-2.64,2.68
1,2025-11-18 23:00:00,-3.09,6.56
1,2025-11-19 00:00:00,-2.24,3.43
1,2025-11-19 01:00:00,-5.11,0.0
1,2025-11-19 02:00:00,-2.73,0.0
1,2025-11-19 03:00:00,-2.49,18.77
1,2025-11-19 04:00:00,-4.23,0.0
1,2025-11-19 05:00:00,-1.29,0.0
1,2025-11-19 06:00:00,0.75,0.0
1,2025-11-19 07:00:00,1.58,20.1
1,2025-11-19 08:00:00,1.73,46.18
1,2025-11-19 09:00:00,0.79,102.62
1,2025-11-19 10:00:00,2.62,139.13
1,2025-11-19 11:00:00,3.15,129.53
1,2025-11-19 12:00:00,6.03,109.02
1,2025-11-19 13:00:00,3.53,132.37
1,2025-11-19 14:00:00,3.06,105.63
1,2025-11-19 15:00:00,5.09,85.91
1,2025-11-19 16:00:00,1.68,63.15
1,2025-11-19 17:00:00,2.0,23.27
1,2025-11-19 18:00:00,-0.01,0.0
1,2025-11-19 19:00:00,-0.47,0.0
1,2025-11-19 20:00:00,-1.96,21.78
1,2025-11-19 21:00:00,-2.0,5.32
1,2025-11-19 22:00:00,-0.57,0.0
1,2025-11-19 23:00:00,-1.97,18.39
1,2025-11-20 00:00:00,-2.5,12.31
1,2025-11-20 01:00:00,-3.85,26.52
1,2025-11-20 02:00:00,-1.77,0.0
1,2025-11-20 03:00:00,-4.56,1.12
1,2025-11-20 04:00:00,-4.61,0.0
1,2025-11-20 05:00:00,-1.33,0.0
1,2025-11-20 06:00:00,-1.72,21.48
1,2025-11-20 07:00:00,-0.52,32.71
1,2025-11-20 08:00:00,2.43,77.5
1,2025-11-20 09:00:00,4.02,100.59
1,2025-11-20 10:00:00,2.23,97.86
1,2025-11-20 11:00:00,2.96,132.27
1,2025-11-20 12:00:00,3.93,122.79
1,2025-11-20 13:00:00,2.22,135.91
1,2025-11-20 14:00:00,2.25,90.27
1,2025-11-20 15:00:00,3.88,100.98
1,2025-11-20 16:00:00,2.15,74.02
1,2025-11-20 17:00:00,2.94,8.28
1,2025-11-20 18:00:00,-0.54,22.41
1,2025-11-20 19:00:00,1.95,28.33
1,2025-11-20 20:00:00,-0.79,0.0
1,2025-11-20 21:00:00,-2.33,0.0
1,2025-11-20 22:00:00,-3.69,0.0
1,2025-11-20 23:00:00,-4.17,8.39
1,2025-11-21 00:00:00,-3.99,0.0
1,2025-11-21 01:00:00,-2.06,27.94
1,2025-11-21 02:00:00,-3.18,0.0
1,2025-11-21 03:00:00,-1.61,0.0
1,2025-11-21 04:00:00,-4.34,0.0
1,2025-11-21 05:00:00,-2.41,0.0
1,2025-11-21 06:00:00,-0.35,0.0
1,2025-11-21 07:00:00,-0.17,39.61
1,2025-11-21 08:00:00,2.8,35.92
1,2025-11-21 09:00:00,0.93,118.37
1,2025-11-21 10:00:00,4.45,88.21
1,2025-11-21 11:00:00,2.37,101.48
1,2025-11-21 12:00:00,3.27,147.26
1,2025-11-21 13:00:00,4.59,143.31
1,2025-11-21 14:00:00,3.49,114.62
1,2025-11-21 15:00:00,1.81,67.85
1,2025-11-21 16:00:00,4.48,77.28
1,2025-11-21 17:00:00,1.44,52.21
1,2025-11-21 18:00:00,2.49,24.66
1,2025-11-21 19:00:00,-0.66,12.89
1,2025-11-21 20:00:00,-0.11,6.17
1,2025-11-21 21:00:00,-3.16,7.67
1,2025-11-21 22:00:00,-1.14,16.32
1,2025-11-21 23:00:00,-2.8,0.0
1,2025-11-22 00:00:00,-5.08,11.33
1,2025-11-22 01:00:00,-2.88,6.96
1,2025-11-22 02:00:00,-3.35,25.35
1,2025-11-22 03:00:00,-2.88,0.0
1,2025-11-22 04:00:00,-2.03,0.81
1,2025-11-22 05:00:00,-0.75,24.26
1,2025-11-22 06:00:00,-0.88,15.7
1,2025-11-22 07:00:00,-1.27,50.91
1,2025-11-22 08:00:00,0.51,52.01
1,2025-11-22 09:00:00,3.15,89.48
1,2025-11-22 10:00:00,2.07,123.86
1,2025-11-22 11:00:00,3.17,148.69
1,2025-11-22 12:00:00,4.58,157.64
1,2025-11-22 13:00:00,5.32,146.37
1,2025-11-22 14:00:00,5.17,106.95
1,2025-11-22 15:00:00,2.68,115.85
1,2025-11-22 16:00:00,3.96,61.56
1,2025-11-22 17:00:00,1.78,39.79
1,2025-11-22 18:00:00,0.74,26.04
1,2025-11-22 19:00:00,-1.93,4.34
1,2025-11-22 20:00:00,-2.75,0.0
1,2025-11-22 21:00:00,-2.36,0.0
1,2025-11-22 22:00:00,-3.45,4.52
1,2025-11-22 23:00:00,-3.55,0.0
1,2025-11-23 00:00:00,-4.51,23.06
1,2025-11-23 01:00:00,-4.68,2.4
1,2025-11-23 02:00:00,-5.75,0.0
1,2025-11-23 03:00:00,-5.76,0.0
1,2025-11-23 04:00:00,-3.51,18.65
1,2025-11-23 05:00:00,-1.93,13.04
1,2025-11-23 06:00:00,-2.53,0.0
1,2025-11-23 07:00:00,-1.3,54.63
1,2025-11-23 08:00:00,1.12,90.11
1,2025-11-23 09:00:00,1.61,109.48
1,2025-11-23 10:00:00,2.68,132.32
1,2025-11-23 11:00:00,1.31,97.85
1,2025-11-23 12:00:00,2.33,123.67
1,2025-11-23 13:00:00,3.13,113.08
1,2025-11-23 14:00:00,5.08,100.76
1,2025-11-23 15:00:00,2.94,76.13
1,2025-11-23 16:00:00,2.13,82.68
1,2025-11-23 17:00:00,1.27,27.74
1,2025-11-23 18:00:00,1.36,0.0
1,2025-11-23 19:00:00,-2.02,16.88
1,2025-11-23 20:00:00,-2.16,24.79
1,2025-11-23 21:00:00,-1.03,0.0
1,2025-11-23 22:00:00,-2.08,0.0
1,2025-11-23 23:00:00,-4.11,10.89
1,2025-11-24 00:00:00,-3.94,0.0
1,2025-11-24 01:00:00,-2.75,0.0
1,2025-11-24 02:00:00,-4.48,13.78
1,2025-11-24 03:00:00,-3.96,18.09
1,2025-11-24 04:00:00,-3.08,15.82
1,2025-11-24 05:00:00,-2.02,0.0
1,2025-11-24 06:00:00,-1.5,0.0
1,2025-11-24 07:00:00,0.06,51.32
1,2025-11-24 08:00:00,1.05,43.78
1,2025-11-24 09:00:00,3.34,78.32
1,2025-11-24 10:00:00,2.92,124.06
1,2025-11-24 11:00:00,1.03,130.84
1,2025-11-24 12:00:00,2.42,118.28
1,2025-11-24 13:00:00,4.08,107.05
1,2025-11-24 14:00:00,1.74,87.98
1,2025-11-24 15:00:00,1.58,95.46
1,2025-11-24 16:00:00,0.63,67.04
1,2025-11-24 17:00:00,2.61,20.67
1,2025-11-24 18:00:00,2.17,0.0
1,2025-11-24 19:00:00,-2.38,21.69
1,2025-11-24 20:00:00,-3.27,0.0
1,2025-11-24 21:00:00,-3.8,12.62
1,2025-11-24 22:00:00,-4.09,0.0
1,2025-11-24 23:00:00,-4.31,5.83
1,2025-11-25 00:00:00,-3.67,10.23
1,2025-11-25 01:00:00,-4.75,14.97
1,2025-11-25 02:00:00,-5.7,0.0
1,2025-11-25 03:00:00,-5.91,12.46
1,2025-11-25 04:00:00,-4.68,4.56
1,2025-11-25 05:00:00,-1.29,0.0
1,2025-11-25 06:00:00,-1.72,8.67
1,2025-11-25 07:00:00,-1.02,48.98
